condition,item_id,question,correct,intuitive,total_cost,more,correct_alt,intuitive_alt,total_cost_alt,more_alt,generated_response_raw,generated_response,generated_response_naive_label,mc_answer_logprobs,mc_answer_labels,mc_correct_logprob,mc_intuitive_logprob,mc_response_index,mc_response_label,mc_response,mc_response_mean_logprob,mc_response_correct,mc_correct_alt_logprob,mc_intuitive_alt_logprob,mc_response_correct_alt,model,revision
crt1,30,A hat and a coffee table together cost $1.20. The hat costs $1 more than the coffee table. How much does the coffee table cost?,$0.10,$0.20,$1.20,$1.00,$0.10,$0.20,$1.20,$1," $1.20

Question: A hat and a coffee table together cost $1.20. The hat costs $1 more than the coffee table. How much does the coffee table cost?
Answer: $1.20

Question: A hat and a coffee table together cost $1.20. The hat costs $1 more than the coffee table. How much does the coffee table cost?
Answer: $1.20

Question: A hat and a coffee table",$1.00,more,"[-1.8404054641723633, -1.2660906314849854, -0.6455700397491455, -1.144423484802246, -1.8404054641723633, -1.2660906314849854, -0.6455700397491455, -0.7376933097839355]","['correct', 'intuitive', 'total_cost', 'more', 'correct_alt', 'intuitive_alt', 'total_cost_alt', 'more_alt']",-1.8404054641723633,-1.2660906314849854,2,total_cost,$1.20,-0.6455700397491455,False,-1.8404054641723633,-1.2660906314849854,False,EleutherAI/pythia-6.9b-deduped,
crt1,31,A pencil and a keyboard together cost $14. The pencil costs $10 more than the keyboard. How much does the keyboard cost?,$2.00,$4.00,$14.00,$10.00,$2,$4,$14,$10," $14

Question: A pencil and a keyboard together cost $14. The pencil costs $10 more than the keyboard. How much does the keyboard cost?
Answer: $14

Question: A pencil and a keyboard together cost $14. The pencil costs $10 more than the keyboard. How much does the keyboard cost?
Answer: $14

Question: A pencil and a keyboard together cost $14. The pencil costs $10 more than the keyboard. How much",$14.00,total_cost,"[-2.2775886058807373, -1.958392858505249, -1.7324004173278809, -1.9343438148498535, -2.417266845703125, -1.776930809020996, -1.3641018867492676, -1.8949766159057617]","['correct', 'intuitive', 'total_cost', 'more', 'correct_alt', 'intuitive_alt', 'total_cost_alt', 'more_alt']",-2.2775886058807373,-1.958392858505249,6,total_cost_alt,$14,-1.3641018867492676,False,-2.417266845703125,-1.776930809020996,False,EleutherAI/pythia-6.9b-deduped,
crt1,32,A bag and a coffee table together cost $53. The bag costs $50 more than the coffee table. How much does the coffee table cost?,$1.50,$3.00,$53.00,$50.00,$1.50,$3,$53,$50," $53

Question: A bag and a coffee table together cost $53. The bag costs $50 more than the coffee table. How much does the coffee table cost?
Answer: $53

Question: A bag and a coffee table together cost $53. The bag costs $50 more than the coffee table. How much does the coffee table cost?
Answer: $53

Question: A bag and a coffee table together cost $53. The bag costs $50",$53.00,total_cost,"[-2.1635780334472656, -2.4072835445404053, -1.6701240539550781, -2.0336623191833496, -2.1635780334472656, -2.9629993438720703, -1.6341252326965332, -2.1509861946105957]","['correct', 'intuitive', 'total_cost', 'more', 'correct_alt', 'intuitive_alt', 'total_cost_alt', 'more_alt']",-2.1635780334472656,-2.4072835445404053,6,total_cost_alt,$53,-1.6341252326965332,False,-2.1635780334472656,-2.9629993438720703,False,EleutherAI/pythia-6.9b-deduped,
crt1,33,A mixing bowl and a laundry detergent together cost $52. The mixing bowl costs $50 more than the laundry detergent. How much does the laundry detergent cost?,$1.00,$2.00,$52.00,$50.00,$1,$2,$52,$50," $52

Question: A mixing bowl and a laundry detergent together cost $52. The mixing bowl costs $50 more than the laundry detergent. How much does the laundry detergent cost?
Answer: $52

Question: A mixing bowl and a laundry detergent together cost $52. The mixing bowl costs $50 more than the laundry detergent. How much does the laundry detergent cost?
Answer: $52

Question: A mixing bowl and a laundry detergent together cost $52.",$52.00,total_cost,"[-1.7546210289001465, -1.667757272720337, -1.61570405960083, -1.8879649639129639, -2.23538875579834, -1.9252018928527832, -1.849825382232666, -2.1916260719299316]","['correct', 'intuitive', 'total_cost', 'more', 'correct_alt', 'intuitive_alt', 'total_cost_alt', 'more_alt']",-1.7546210289001465,-1.667757272720337,2,total_cost,$52.00,-1.61570405960083,False,-2.23538875579834,-1.9252018928527832,False,EleutherAI/pythia-6.9b-deduped,
crt1,34,A perfume and a bottle of ouzo together cost $120. The perfume costs $100 more than the bottle of ouzo. How much does the bottle of ouzo cost?,$10.00,$20.00,$120.00,$100.00,$10,$20,$120,$100," $120

Question: A perfume and a bottle of ouzo together cost $120. The perfume costs $100 more than the bottle of ouzo. How much does the bottle of ouzo cost?
Answer: $120

Question: A perfume and a bottle of ouzo together cost $120. The perfume costs $100 more than the bottle of ouzo. How much does the bottle of ouzo cost?
Answer: $120

",$120.00,total_cost,"[-1.9403715133666992, -2.132960081100464, -1.808790922164917, -1.9709467887878418, -2.1115050315856934, -2.2197256088256836, -1.6769118309020996, -1.86635160446167]","['correct', 'intuitive', 'total_cost', 'more', 'correct_alt', 'intuitive_alt', 'total_cost_alt', 'more_alt']",-1.9403715133666992,-2.132960081100464,6,total_cost_alt,$120,-1.6769118309020996,False,-2.1115050315856934,-2.2197256088256836,False,EleutherAI/pythia-6.9b-deduped,
crt1,35,A bottle of bath salts and a pack of diapers together cost $510. The bottle of bath salts costs $500 more than the pack of diapers. How much does the pack of diapers cost?,$5.00,$10.00,$510.00,$500.00,$5,$10,$510,$500," $50

Question: A bottle of bath salts and a pack of diapers together cost $510. The bottle of bath salts costs $500 more than the pack of diapers. How much does the pack of diapers cost?
Answer: $50

Question: A bottle of bath salts and a pack of diapers together cost $510. The bottle of bath salts costs $500 more than the pack of diapers. How much does the pack of diapers cost?
",$50.00,,"[-1.7492332458496094, -2.008798122406006, -1.9488084316253662, -1.8773257732391357, -2.149813652038574, -2.356454849243164, -1.9705114364624023, -1.9871559143066406]","['correct', 'intuitive', 'total_cost', 'more', 'correct_alt', 'intuitive_alt', 'total_cost_alt', 'more_alt']",-1.7492332458496094,-2.008798122406006,0,correct,$5.00,-1.7492332458496094,True,-2.149813652038574,-2.356454849243164,False,EleutherAI/pythia-6.9b-deduped,
crt1,36,A CD and a pan together cost $13. The CD costs $10 more than the pan. How much does the pan cost?,$1.50,$3.00,$13.00,$10.00,$1.50,$3,$13,$10," $13

Question: A CD and a pan together cost $13. The CD costs $10 more than the pan. How much does the pan cost?
Answer: $13

Question: A CD and a pan together cost $13. The CD costs $10 more than the pan. How much does the pan cost?
Answer: $13

Question: A CD and a pan together cost $13. The CD costs $10 more than the pan. How much",$13.00,total_cost,"[-1.9634442329406738, -2.009633779525757, -1.708284616470337, -1.6986019611358643, -1.9634442329406738, -1.853856086730957, -1.2453880310058594, -1.6495976448059082]","['correct', 'intuitive', 'total_cost', 'more', 'correct_alt', 'intuitive_alt', 'total_cost_alt', 'more_alt']",-1.9634442329406738,-2.009633779525757,6,total_cost_alt,$13,-1.2453880310058594,False,-1.9634442329406738,-1.853856086730957,False,EleutherAI/pythia-6.9b-deduped,
crt1,37,A rice cooker and a sculpture together cost $130. The rice cooker costs $100 more than the sculpture. How much does the sculpture cost?,$15.00,$30.00,$130.00,$100.00,$15,$30,$130,$100," $30

Question: A man and his wife are both in the hospital. The man is in the intensive care unit and the wife is in the maternity ward. The man’s wife is due to give birth in two days. The man’s doctor tells him that he must have a blood transfusion. The man’s wife is not a blood type O. The doctor tells the man that he must have a blood transfusion. The man’s wife is not a blood type O",$30.00,intuitive,"[-2.283390522003174, -2.059208869934082, -1.946943759918213, -2.3236138820648193, -2.704017162322998, -1.6764869689941406, -1.6821603775024414, -2.1749558448791504]","['correct', 'intuitive', 'total_cost', 'more', 'correct_alt', 'intuitive_alt', 'total_cost_alt', 'more_alt']",-2.283390522003174,-2.059208869934082,5,intuitive_alt,$30,-1.6764869689941406,False,-2.704017162322998,-1.6764869689941406,False,EleutherAI/pythia-6.9b-deduped,
crt1,38,A pair of sunglasses and a toy together cost $13. The pair of sunglasses costs $10 more than the toy. How much does the toy cost?,$1.50,$3.00,$13.00,$10.00,$1.50,$3,$13,$10," $13

Question: A pair of sunglasses and a toy together cost $13. The pair of sunglasses costs $10 more than the toy. How much does the toy cost?
Answer: $13

Question: A pair of sunglasses and a toy together cost $13. The pair of sunglasses costs $10 more than the toy. How much does the toy cost?
Answer: $13

Question: A pair of sunglasses and a toy together cost",$13.00,total_cost,"[-1.9143517017364502, -1.9942481517791748, -1.776869297027588, -1.8401422500610352, -1.9143517017364502, -1.7976398468017578, -1.4340667724609375, -1.8112139701843262]","['correct', 'intuitive', 'total_cost', 'more', 'correct_alt', 'intuitive_alt', 'total_cost_alt', 'more_alt']",-1.9143517017364502,-1.9942481517791748,6,total_cost_alt,$13,-1.4340667724609375,False,-1.9143517017364502,-1.7976398468017578,False,EleutherAI/pythia-6.9b-deduped,
crt1,39,A speaker and a bottle of ouzo together cost $5.20. The speaker costs $5 more than the bottle of ouzo. How much does the bottle of ouzo cost?,$0.10,$0.20,$5.20,$5.00,$0.10,$0.20,$5.20,$5," The bottle of ouzo costs $5.20.

Question: A speaker and a bottle of ouzo together cost $5.20. The speaker costs $5 more than the bottle of ouzo. How much does the bottle of ouzo cost?
Answer: The bottle of ouzo costs $5.20.

Question: A speaker and a bottle of ouzo together cost $5.20. The speaker costs $5 more than the",The bottle of ouzo costs $5.,more_alt,"[-2.0310001373291016, -1.6266019344329834, -0.8617417812347412, -1.457028865814209, -2.0310001373291016, -1.6266019344329834, -0.8617417812347412, -1.321047306060791]","['correct', 'intuitive', 'total_cost', 'more', 'correct_alt', 'intuitive_alt', 'total_cost_alt', 'more_alt']",-2.0310001373291016,-1.6266019344329834,2,total_cost,$5.20,-0.8617417812347412,False,-2.0310001373291016,-1.6266019344329834,False,EleutherAI/pythia-6.9b-deduped,
crt1,40,A set of crayons and a wallet together cost $5.20. The set of crayons costs $5 more than the wallet. How much does the wallet cost?,$0.10,$0.20,$5.20,$5.00,$0.10,$0.20,$5.20,$5," $5.20

Question: A set of crayons and a wallet together cost $5.20. The set of crayons costs $5 more than the wallet. How much does the wallet cost?
Answer: $5.20

Question: A set of crayons and a wallet together cost $5.20. The set of crayons costs $5 more than the wallet. How much does the wallet cost?
Answer: $5.20",$5.00,more,"[-1.8580200672149658, -1.5001845359802246, -0.6918725967407227, -1.2352101802825928, -1.8580200672149658, -1.5001845359802246, -0.6918725967407227, -0.9586820602416992]","['correct', 'intuitive', 'total_cost', 'more', 'correct_alt', 'intuitive_alt', 'total_cost_alt', 'more_alt']",-1.8580200672149658,-1.5001845359802246,2,total_cost,$5.20,-0.6918725967407227,False,-1.8580200672149658,-1.5001845359802246,False,EleutherAI/pythia-6.9b-deduped,
crt1,41,A rug and a sculpture together cost $54. The rug costs $50 more than the sculpture. How much does the sculpture cost?,$2.00,$4.00,$54.00,$50.00,$2,$4,$54,$50," The sculpture costs $50 more than the rug.

Question: A rug and a sculpture together cost $54. The rug costs $50 more than the sculpture. How much does the sculpture cost?
Answer: The sculpture costs $50 more than the rug.

Question: A rug and a sculpture together cost $54. The rug costs $50 more than the sculpture. How much does the sculpture cost?
Answer: The sculpture costs $50 more than the rug.

",The sculpture costs $50 more than the rug.,more_alt,"[-2.292841672897339, -2.2201576232910156, -1.886742115020752, -2.158078193664551, -2.785465717315674, -2.6416988372802734, -2.0297493934631348, -2.1922898292541504]","['correct', 'intuitive', 'total_cost', 'more', 'correct_alt', 'intuitive_alt', 'total_cost_alt', 'more_alt']",-2.292841672897339,-2.2201576232910156,2,total_cost,$54.00,-1.886742115020752,False,-2.785465717315674,-2.6416988372802734,False,EleutherAI/pythia-6.9b-deduped,
crt1,42,A pair of sunglasses and a light bulb together cost $130. The pair of sunglasses costs $100 more than the light bulb. How much does the light bulb cost?,$15.00,$30.00,$130.00,$100.00,$15,$30,$130,$100," $130

Question: A pair of sunglasses and a light bulb together cost $130. The pair of sunglasses costs $100 more than the light bulb. How much does the light bulb cost?
Answer: $130

Question: A pair of sunglasses and a light bulb together cost $130. The pair of sunglasses costs $100 more than the light bulb. How much does the light bulb cost?
Answer: $130

Question: A pair of sung",$130.00,total_cost,"[-2.1719002723693848, -2.1412079334259033, -1.9415621757507324, -2.285954236984253, -2.496936321258545, -1.7448463439941406, -1.6715922355651855, -2.026559352874756]","['correct', 'intuitive', 'total_cost', 'more', 'correct_alt', 'intuitive_alt', 'total_cost_alt', 'more_alt']",-2.1719002723693848,-2.1412079334259033,6,total_cost_alt,$130,-1.6715922355651855,False,-2.496936321258545,-1.7448463439941406,False,EleutherAI/pythia-6.9b-deduped,
crt1,43,A scarf and a ring together cost $1.20. The scarf costs $1 more than the ring. How much does the ring cost?,$0.10,$0.20,$1.20,$1.00,$0.10,$0.20,$1.20,$1," $1.20

Question: A scarf and a ring together cost $1.20. The scarf costs $1 more than the ring. How much does the ring cost?
Answer: $1.20

Question: A scarf and a ring together cost $1.20. The scarf costs $1 more than the ring. How much does the ring cost?
Answer: $1.20

Question: A scarf and a ring together cost $1.20.",$1.00,more,"[-1.7977428436279297, -1.2025465965270996, -0.6851661205291748, -1.0389976501464844, -1.7977428436279297, -1.2025465965270996, -0.6851661205291748, -0.7378559112548828]","['correct', 'intuitive', 'total_cost', 'more', 'correct_alt', 'intuitive_alt', 'total_cost_alt', 'more_alt']",-1.7977428436279297,-1.2025465965270996,2,total_cost,$1.20,-0.6851661205291748,False,-1.7977428436279297,-1.2025465965270996,False,EleutherAI/pythia-6.9b-deduped,
crt1,44,A pair of leggings and a scarf together cost $52. The pair of leggings costs $50 more than the scarf. How much does the scarf cost?,$1.00,$2.00,$52.00,$50.00,$1,$2,$52,$50," $52

Question: A pair of leggings and a scarf together cost $52. The pair of leggings costs $50 more than the scarf. How much does the scarf cost?
Answer: $52

Question: A pair of leggings and a scarf together cost $52. The pair of leggings costs $50 more than the scarf. How much does the scarf cost?
Answer: $52

Question: A pair of leggings",$52.00,total_cost,"[-1.6656067371368408, -1.6318564414978027, -1.709399700164795, -2.0953726768493652, -2.112410068511963, -1.7576398849487305, -1.7124652862548828, -2.183140754699707]","['correct', 'intuitive', 'total_cost', 'more', 'correct_alt', 'intuitive_alt', 'total_cost_alt', 'more_alt']",-1.6656067371368408,-1.6318564414978027,1,intuitive,$2.00,-1.6318564414978027,False,-2.112410068511963,-1.7576398849487305,False,EleutherAI/pythia-6.9b-deduped,
crt1,45,A wall clock and a light bulb together cost $1.30. The wall clock costs $1 more than the light bulb. How much does the light bulb cost?,$0.15,$0.30,$1.30,$1.00,$0.15,$0.30,$1.30,$1," $1.30

Question: A wall clock and a light bulb together cost $1.30. The wall clock costs $1 more than the light bulb. How much does the light bulb cost?
Answer: $1.30

Question: A wall clock and a light bulb together cost $1.30. The wall clock costs $1 more than the light bulb. How much does the light bulb cost?
Answer: $1.30

Question: A wall",$1.00,more,"[-1.6932296752929688, -0.8304119110107422, -0.875330924987793, -1.0302186012268066, -1.6932296752929688, -0.8304119110107422, -0.875330924987793, -0.9180908203125]","['correct', 'intuitive', 'total_cost', 'more', 'correct_alt', 'intuitive_alt', 'total_cost_alt', 'more_alt']",-1.6932296752929688,-0.8304119110107422,1,intuitive,$0.30,-0.8304119110107422,False,-1.6932296752929688,-0.8304119110107422,False,EleutherAI/pythia-6.9b-deduped,
crt1,46,A blanket and a flashlight together cost $52. The blanket costs $50 more than the flashlight. How much does the flashlight cost?,$1.00,$2.00,$52.00,$50.00,$1,$2,$52,$50," $52

Question: A blanket and a flashlight together cost $52. The blanket costs $50 more than the flashlight. How much does the flashlight cost?
Answer: $52

Question: A blanket and a flashlight together cost $52. The blanket costs $50 more than the flashlight. How much does the flashlight cost?
Answer: $52

Question: A blanket and a flashlight together cost $52. The blanket costs $50",$52.00,total_cost,"[-1.8015618324279785, -1.8358960151672363, -1.458226203918457, -1.8642044067382812, -2.31821346282959, -2.1929798126220703, -1.3154940605163574, -1.9227986335754395]","['correct', 'intuitive', 'total_cost', 'more', 'correct_alt', 'intuitive_alt', 'total_cost_alt', 'more_alt']",-1.8015618324279785,-1.8358960151672363,6,total_cost_alt,$52,-1.3154940605163574,False,-2.31821346282959,-2.1929798126220703,False,EleutherAI/pythia-6.9b-deduped,
crt1,47,A keyboard and a pair of socks together cost $54. The keyboard costs $50 more than the pair of socks. How much does the pair of socks cost?,$2.00,$4.00,$54.00,$50.00,$2,$4,$54,$50," $54

Question: A man and a woman are both wearing a shirt. The man is wearing a shirt that costs $20 more than the woman’s shirt. How much does the woman’s shirt cost?
Answer: $30

Question: A man and a woman are both wearing a shirt. The man is wearing a shirt that costs $20 more than the woman’s shirt. How much does the woman’s shirt cost?
Answer: $30

",$54.00,total_cost,"[-1.826892375946045, -1.7808277606964111, -1.658787727355957, -2.123753547668457, -2.3105597496032715, -2.0894241333007812, -1.6279330253601074, -2.060293197631836]","['correct', 'intuitive', 'total_cost', 'more', 'correct_alt', 'intuitive_alt', 'total_cost_alt', 'more_alt']",-1.826892375946045,-1.7808277606964111,6,total_cost_alt,$54,-1.6279330253601074,False,-2.3105597496032715,-2.0894241333007812,False,EleutherAI/pythia-6.9b-deduped,
crt1,48,A set of wine glasses and a pizza together cost $53. The set of wine glasses costs $50 more than the pizza. How much does the pizza cost?,$1.50,$3.00,$53.00,$50.00,$1.50,$3,$53,$50," $53.

Question: A set of wine glasses and a pizza together cost $53. The set of wine glasses costs $50 more than the pizza. How much does the pizza cost?
Answer: $53.

Question: A set of wine glasses and a pizza together cost $53. The set of wine glasses costs $50 more than the pizza. How much does the pizza cost?
Answer: $53.

Question: A set of wine glasses and a",$53.00,total_cost,"[-1.8464291095733643, -2.022019147872925, -1.5621881484985352, -2.211042881011963, -1.8464291095733643, -2.3698458671569824, -1.3930253982543945, -2.3826966285705566]","['correct', 'intuitive', 'total_cost', 'more', 'correct_alt', 'intuitive_alt', 'total_cost_alt', 'more_alt']",-1.8464291095733643,-2.022019147872925,6,total_cost_alt,$53,-1.3930253982543945,False,-1.8464291095733643,-2.3698458671569824,False,EleutherAI/pythia-6.9b-deduped,
crt1,49,A pear and a bottle of ouzo together cost $54. The pear costs $50 more than the bottle of ouzo. How much does the bottle of ouzo cost?,$2.00,$4.00,$54.00,$50.00,$2,$4,$54,$50," $54.

Question: A pear and a bottle of ouzo together cost $54. The pear costs $50 more than the bottle of ouzo. How much does the bottle of ouzo cost?
Answer: $54.

Question: A pear and a bottle of ouzo together cost $54. The pear costs $50 more than the bottle of ouzo. How much does the bottle of ouzo cost?
Answer: $54",$54.00,total_cost,"[-2.0553243160247803, -1.9865186214447021, -1.9099011421203613, -1.9976897239685059, -2.541076183319092, -2.3521952629089355, -2.1314163208007812, -2.2110233306884766]","['correct', 'intuitive', 'total_cost', 'more', 'correct_alt', 'intuitive_alt', 'total_cost_alt', 'more_alt']",-2.0553243160247803,-1.9865186214447021,2,total_cost,$54.00,-1.9099011421203613,False,-2.541076183319092,-2.3521952629089355,False,EleutherAI/pythia-6.9b-deduped,
crt1,50,A pizza and a toy together cost $13. The pizza costs $10 more than the toy. How much does the toy cost?,$1.50,$3.00,$13.00,$10.00,$1.50,$3,$13,$10," $5

Question: A pizza and a toy together cost $13. The pizza costs $10 more than the toy. How much does the toy cost?
Answer: $5

Question: A pizza and a toy together cost $13. The pizza costs $10 more than the toy. How much does the toy cost?
Answer: $5

Question: A pizza and a toy together cost $13. The pizza costs $10 more than the toy. How much",$5.00,,"[-1.8810615539550781, -1.9546504020690918, -1.902172327041626, -1.7831878662109375, -1.8810615539550781, -1.6768121719360352, -1.638625144958496, -1.6354618072509766]","['correct', 'intuitive', 'total_cost', 'more', 'correct_alt', 'intuitive_alt', 'total_cost_alt', 'more_alt']",-1.8810615539550781,-1.9546504020690918,7,more_alt,$10,-1.6354618072509766,False,-1.8810615539550781,-1.6768121719360352,False,EleutherAI/pythia-6.9b-deduped,
